userId,itemId,rank
1749564,11064,1
1749564,12232,2
1749564,5226,3
1749564,6974,4
1749564,15425,5
1749564,14550,6
1749564,8832,7
1749564,4656,8
1749564,15124,9
1749564,4306,10
1680134,12232,1
1680134,11064,2
1680134,1470,3
1680134,13359,4
1680134,15124,5
1680134,10550,6
1680134,6037,7
1680134,8644,8
1680134,12161,9
1680134,6974,10
488065,15205,1
488065,15124,2
488065,1145,3
488065,16377,4
488065,11040,5
488065,6037,6
488065,6134,7
488065,12672,8
488065,8644,9
488065,10550,10
2132033,15124,1
2132033,15205,2
2132033,16377,3
2132033,4996,4
2132033,12672,5
2132033,14367,6
2132033,1145,7
2132033,7617,8
2132033,3427,9
2132033,16384,10
1630326,15205,1
1630326,15124,2
1630326,4996,3
1630326,14367,4
1630326,16377,5
1630326,12672,6
1630326,1145,7
1630326,3427,8
1630326,7617,9
1630326,16384,10
862746,12232,1
862746,11064,2
862746,1470,3
862746,6974,4
862746,4656,5
862746,8644,6
862746,13359,7
862746,14550,8
862746,7971,9
862746,3730,10
396947,15124,1
396947,16377,2
396947,4656,3
396947,4306,4
396947,7624,5
396947,11064,6
396947,12232,7
396947,13728,8
396947,7617,9
396947,14550,10
911635,11064,1
911635,15124,2
911635,12232,3
911635,16377,4
911635,14550,5
911635,13728,6
911635,4306,7
911635,6974,8
911635,7624,9
911635,15425,10
2206276,15124,1
2206276,14367,2
2206276,3427,3
2206276,4996,4
2206276,15393,5
2206276,16384,6
2206276,16377,7
2206276,15205,8
2206276,7624,9
2206276,11337,10
1935942,11064,1
1935942,12232,2
1935942,5226,3
1935942,6974,4
1935942,15425,5
1935942,14550,6
1935942,8832,7
1935942,4656,8
1935942,15124,9
1935942,4306,10
2562858,15124,1
2562858,14367,2
2562858,3427,3
2562858,15393,4
2562858,4996,5
2562858,16384,6
2562858,7624,7
2562858,14410,8
2562858,16377,9
2562858,15205,10
2619972,11064,1
2619972,15124,2
2619972,13728,3
2619972,4306,4
2619972,2782,5
2619972,15755,6
2619972,14550,7
2619972,15425,8
2619972,11781,9
2619972,6974,10
518639,12232,1
518639,13359,2
518639,11064,3
518639,8644,4
518639,15124,5
518639,1470,6
518639,4656,7
518639,6037,8
518639,14410,9
518639,12161,10
998114,15124,1
998114,12232,2
998114,13359,3
998114,6037,4
998114,8644,5
998114,15205,6
998114,1470,7
998114,10550,8
998114,1145,9
998114,12161,10
1998812,11064,1
1998812,15124,2
1998812,4306,3
1998812,4656,4
1998812,13728,5
1998812,12232,6
1998812,16377,7
1998812,15755,8
1998812,7624,9
1998812,14550,10
2476659,11064,1
2476659,15124,2
2476659,4656,3
2476659,12232,4
2476659,4306,5
2476659,14550,6
2476659,13728,7
2476659,8832,8
2476659,9728,9
2476659,7624,10
161222,15124,1
161222,16377,2
161222,15205,3
161222,4996,4
161222,12672,5
161222,14367,6
161222,16384,7
161222,7617,8
161222,1145,9
161222,7624,10
455958,15124,1
455958,16377,2
455958,15205,3
455958,12232,4
455958,4996,5
455958,12672,6
455958,14367,7
455958,16384,8
455958,11064,9
455958,7617,10
1788855,11064,1
1788855,12232,2
1788855,4656,3
1788855,15124,4
1788855,8832,5
1788855,4306,6
1788855,14550,7
1788855,6974,8
1788855,8644,9
1788855,312,10
830932,15124,1
830932,4656,2
830932,4306,3
830932,2782,4
830932,11064,5
830932,7624,6
830932,9728,7
830932,16384,8
830932,8832,9
830932,16377,10
1693327,12232,1
1693327,11064,2
1693327,6974,3
1693327,2342,4
1693327,10550,5
1693327,1470,6
1693327,12161,7
1693327,13359,8
1693327,15124,9
1693327,11607,10
2483298,15124,1
2483298,16377,2
2483298,15205,3
2483298,1145,4
2483298,4996,5
2483298,7617,6
2483298,12672,7
2483298,7624,8
2483298,3427,9
2483298,4306,10
1424487,16325,1
1424487,15124,2
1424487,16384,3
1424487,16377,4
1424487,5656,5
1424487,10027,6
1424487,7624,7
1424487,12034,8
1424487,10225,9
1424487,2037,10
21364,8585,1
21364,15671,2
21364,16325,3
21364,3715,4
21364,4402,5
21364,12970,6
21364,10027,7
21364,7145,8
21364,12034,9
21364,4841,10
2600761,11064,1
2600761,15124,2
2600761,4656,3
2600761,12232,4
2600761,4306,5
2600761,16377,6
2600761,13728,7
2600761,7624,8
2600761,14550,9
2600761,6037,10
2437983,15124,1
2437983,14621,2
2437983,16377,3
2437983,3427,4
2437983,15393,5
2437983,7624,6
2437983,14410,7
2437983,4306,8
2437983,15205,9
2437983,4996,10
882300,15124,1
882300,14410,2
882300,12034,3
882300,11064,4
882300,7624,5
882300,6931,6
882300,4306,7
882300,2782,8
882300,16384,9
882300,16377,10
1639417,12232,1
1639417,11064,2
1639417,6974,3
1639417,5226,4
1639417,14550,5
1639417,15425,6
1639417,8832,7
1639417,1470,8
1639417,2342,9
1639417,4656,10
1821959,15124,1
1821959,16377,2
1821959,14367,3
1821959,7624,4
1821959,4996,5
1821959,3427,6
1821959,16384,7
1821959,15393,8
1821959,11337,9
1821959,15205,10
379615,15124,1
379615,16377,2
379615,4656,3
379615,7624,4
379615,4306,5
379615,7617,6
379615,1145,7
379615,15205,8
379615,13728,9
379615,4996,10
2232934,12232,1
2232934,11607,2
2232934,17174,3
2232934,357,4
2232934,10550,5
2232934,2016,6
2232934,15205,7
2232934,1470,8
2232934,12161,9
2232934,2342,10
1649513,15124,1
1649513,16377,2
1649513,4656,3
1649513,14621,4
1649513,4306,5
1649513,7624,6
1649513,11064,7
1649513,14410,8
1649513,13923,9
1649513,15755,10
1480109,15124,1
1480109,16377,2
1480109,1145,3
1480109,15205,4
1480109,7617,5
1480109,4996,6
1480109,12672,7
1480109,7624,8
1480109,4306,9
1480109,3427,10
798296,4830,1
798296,15569,2
798296,13167,3
798296,16103,4
798296,6484,5
798296,15891,6
798296,7457,7
798296,1031,8
798296,16320,9
798296,7455,10
976165,15124,1
976165,14367,2
976165,3427,3
976165,4996,4
976165,15393,5
976165,16384,6
976165,7624,7
976165,15205,8
976165,14410,9
976165,11337,10
1242004,15124,1
1242004,4656,2
1242004,11064,3
1242004,16377,4
1242004,4306,5
1242004,7624,6
1242004,13728,7
1242004,2782,8
1242004,14550,9
1242004,15755,10
2170189,15124,1
2170189,11064,2
2170189,13728,3
2170189,7624,4
2170189,11781,5
2170189,4306,6
2170189,2782,7
2170189,16377,8
2170189,14550,9
2170189,16384,10
2358123,12232,1
2358123,11064,2
2358123,15124,3
2358123,4656,4
2358123,13359,5
2358123,8644,6
2358123,4306,7
2358123,1470,8
2358123,14550,9
2358123,6974,10
1884497,15124,1
1884497,3427,2
1884497,7624,3
1884497,15393,4
1884497,16377,5
1884497,14367,6
1884497,14410,7
1884497,16384,8
1884497,11337,9
1884497,14621,10
2479500,12232,1
2479500,11064,2
2479500,2342,3
2479500,5226,4
2479500,6974,5
2479500,11607,6
2479500,12161,7
2479500,16703,8
2479500,17174,9
2479500,15425,10
1194694,11064,1
1194694,12232,2
1194694,8832,3
1194694,5226,4
1194694,872,5
1194694,6974,6
1194694,16703,7
1194694,2465,8
1194694,15425,9
1194694,6693,10
1422699,15124,1
1422699,14367,2
1422699,3427,3
1422699,4996,4
1422699,16384,5
1422699,15393,6
1422699,7624,7
1422699,15205,8
1422699,11337,9
1422699,16377,10
1691072,11064,1
1691072,15124,2
1691072,13728,3
1691072,4306,4
1691072,12034,5
1691072,7193,6
1691072,15425,7
1691072,14410,8
1691072,2782,9
1691072,15755,10
1080122,15124,1
1080122,1145,2
1080122,16377,3
1080122,4656,4
1080122,8644,5
1080122,14621,6
1080122,15205,7
1080122,6037,8
1080122,4306,9
1080122,7617,10
1142264,12232,1
1142264,15205,2
1142264,10550,3
1142264,6134,4
1142264,11607,5
1142264,12161,6
1142264,2342,7
1142264,15124,8
1142264,10358,9
1142264,13359,10
327721,15124,1
327721,4656,2
327721,11064,3
327721,16377,4
327721,4306,5
327721,12232,6
327721,7624,7
327721,13728,8
327721,14550,9
327721,7617,10
1336371,15124,1
1336371,13728,2
1336371,11781,3
1336371,7624,4
1336371,14367,5
1336371,11064,6
1336371,16384,7
1336371,2782,8
1336371,16377,9
1336371,11337,10
2535512,15124,1
2535512,16377,2
2535512,7624,3
2535512,4656,4
2535512,16384,5
2535512,4306,6
2535512,5939,7
2535512,3427,8
2535512,2782,9
2535512,11064,10
1887136,15124,1
1887136,14621,2
1887136,1145,3
1887136,15393,4
1887136,16377,5
1887136,7617,6
1887136,3427,7
1887136,11443,8
1887136,15205,9
1887136,7624,10
990297,15124,1
990297,14410,2
990297,14869,3
990297,12034,4
990297,16384,5
990297,2782,6
990297,11064,7
990297,13728,8
990297,3605,9
990297,4306,10
1629925,15124,1
1629925,16377,2
1629925,4996,3
1629925,1145,4
1629925,7617,5
1629925,3427,6
1629925,15205,7
1629925,14367,8
1629925,7624,9
1629925,12672,10
2484715,15124,1
2484715,16377,2
2484715,16384,3
2484715,4306,4
2484715,7624,5
2484715,3427,6
2484715,4656,7
2484715,2782,8
2484715,5939,9
2484715,9728,10
318301,15124,1
318301,4656,2
318301,16377,3
318301,7624,4
318301,4306,5
318301,11064,6
318301,14621,7
318301,11337,8
318301,7617,9
318301,13728,10
719213,15124,1
719213,11064,2
719213,4656,3
719213,7624,4
719213,4306,5
719213,16377,6
719213,13728,7
719213,2782,8
719213,15755,9
719213,14410,10
2001197,15124,1
2001197,14367,2
2001197,3427,3
2001197,16384,4
2001197,4996,5
2001197,14410,6
2001197,7624,7
2001197,15393,8
2001197,11781,9
2001197,12343,10
1086481,15124,1
1086481,16377,2
1086481,16384,3
1086481,4306,4
1086481,10225,5
1086481,10820,6
1086481,5939,7
1086481,7624,8
1086481,3427,9
1086481,11701,10
1318303,15124,1
1318303,16377,2
1318303,4656,3
1318303,4306,4
1318303,7624,5
1318303,11064,6
1318303,16384,7
1318303,14410,8
1318303,13923,9
1318303,14621,10
1432212,15124,1
1432212,16377,2
1432212,15205,3
1432212,4996,4
1432212,14367,5
1432212,12672,6
1432212,16384,7
1432212,7624,8
1432212,7617,9
